latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
48.7277,-123.7418,318.2,1.2,1.1,2008-10-20,2130,Aqua,MODIS,69,6.03,284.0,22.7,D,0,61.0,10.909499,6.8095,8.257417,8.687818,4.490041,6.1643696,37757.402,18444.615,12.4,12.4,0.0,16.0,12.979984,44.639996,192.83562,5.35,0.7607019
49.7859,-123.9065,302.2,2.8,1.6,2008-10-23,2013,Terra,MODIS,0,6.03,278.5,34.9,D,0,3.0,9.959499,6.0095,8.5303335,8.108,4.1651,6.742204,37144.664,32969.92,0.0,0.0,0.0,0.0,9.36,21.599998,261.30728,6.76,0.8557341
48.5249,-123.7706,302.5,3.1,1.7,2008-10-23,2014,Terra,MODIS,53,6.03,281.7,40.9,D,0,3.0,9.959499,6.0095,8.5303335,8.108,4.1651,6.742204,37144.664,32969.92,0.0,0.0,0.0,0.0,9.36,21.599998,261.30728,6.76,0.8557341
48.5076,-123.8086,306.0,3.2,1.7,2008-10-23,2022,Aqua,MODIS,43,6.03,281.3,49.7,D,0,3.0,9.959499,6.0095,8.5303335,8.108,4.1651,6.742204,37144.664,32969.92,0.0,0.0,0.0,0.0,9.36,21.599998,261.30728,6.76,0.8557341
48.5051,-123.8138,300.1,3.2,1.7,2008-10-23,2022,Aqua,MODIS,21,6.03,281.1,33.8,D,0,3.0,9.959499,6.0095,8.5303335,8.108,4.1651,6.742204,37144.664,32969.92,0.0,0.0,0.0,0.0,9.36,21.599998,261.30728,6.76,0.8557341
48.5303,-123.7825,300.5,3.2,1.7,2008-10-23,2022,Aqua,MODIS,37,6.03,281.1,35.3,D,0,3.0,9.959499,6.0095,8.5303335,8.108,4.1651,6.742204,37144.664,32969.92,0.0,0.0,0.0,0.0,9.36,21.599998,261.30728,6.76,0.8557341
48.5196,-123.8214,300.5,3.2,1.7,2008-10-23,2022,Aqua,MODIS,38,6.03,280.8,36.6,D,0,3.0,9.959499,6.0095,8.5303335,8.108,4.1651,6.742204,37144.664,32969.92,0.0,0.0,0.0,0.0,9.36,21.599998,261.30728,6.76,0.8557341
49.7445,-123.4155,324.0,1.5,1.2,2008-10-27,1949,Terra,MODIS,83,6.03,282.8,45.1,D,0,3.0,14.6095,5.9595,9.880334,13.498064,2.9359016,7.9229336,36332.965,32347.17,0.0,0.0,0.0,0.0,9.693296,19.44,31.631756,9.94,1.3321171
49.7429,-123.4228,319.2,1.5,1.2,2008-10-27,1949,Terra,MODIS,79,6.03,281.3,33.3,D,0,3.0,14.6095,5.9595,9.880334,13.498064,2.9359016,7.9229336,36332.965,32347.17,0.0,0.0,0.0,0.0,9.693296,19.44,31.631756,9.94,1.3321171
48.519,-123.7643,315.3,1.6,1.2,2008-10-27,1949,Terra,MODIS,76,6.03,285.9,29.0,D,0,3.0,14.6095,5.9595,9.880334,13.498064,2.9359016,7.9229336,36332.965,32347.17,0.0,0.0,0.0,0.0,9.693296,19.44,31.631756,9.94,1.3321171
49.7311,-122.3199,303.6,1.6,1.3,2008-10-27,2136,Aqua,MODIS,56,6.03,282.8,16.1,D,0,3.0,14.6095,5.9595,9.880334,13.498064,2.9359016,7.9229336,36332.965,32347.17,0.0,0.0,0.0,0.0,9.693296,19.44,31.631756,9.94,1.3321171
49.7376,-123.4169,305.0,1.5,1.2,2008-10-27,2136,Aqua,MODIS,57,6.03,284.6,13.6,D,0,3.0,14.6095,5.9595,9.880334,13.498064,2.9359016,7.9229336,36332.965,32347.17,0.0,0.0,0.0,0.0,9.693296,19.44,31.631756,9.94,1.3321171
49.7485,-123.417,301.8,1.5,1.2,2008-10-27,2136,Aqua,MODIS,31,6.03,284.9,10.1,D,0,3.0,14.6095,5.9595,9.880334,13.498064,2.9359016,7.9229336,36332.965,32347.17,0.0,0.0,0.0,0.0,9.693296,19.44,31.631756,9.94,1.3321171
49.5005,-123.8435,300.4,1.0,1.0,2009-03-31,2121,Aqua,MODIS,37,6.03,279.3,7.3,D,0,73.0,7.4595,3.2595,5.526167,2.4179401,0.2412796,1.4859781,46303.035,41166.586,13.1,12.3,0.56,9.0,23.828083,59.039997,260.7474,17.59,1.9392827
49.4986,-123.8572,307.4,1.0,1.0,2009-03-31,2121,Aqua,MODIS,65,6.03,280.8,11.6,D,0,73.0,7.4595,3.2595,5.526167,2.4179401,0.2412796,1.4859781,46303.035,41166.586,13.1,12.3,0.56,9.0,23.828083,59.039997,260.7474,17.59,1.9392827
49.5262,-122.5736,312.5,1.3,1.1,2009-07-02,1900,Terra,MODIS,0,6.03,296.0,12.7,D,0,0.0,24.2595,13.159499,19.37825,25.005688,12.57168,19.441309,58110.027,53259.29,0.0,0.0,0.0,0.0,9.83268,27.359999,311.56003,30.9,5.5037656
49.2388,-122.7725,315.3,1.0,1.0,2009-07-16,1912,Terra,MODIS,37,6.03,303.5,10.7,D,2,2.0,25.9095,13.909499,20.886583,26.908264,13.960907,21.625502,56807.58,52492.047,0.0,0.0,0.0,0.0,7.7043357,23.4,202.37997,28.83,5.191503
49.6872,-123.3791,301.7,1.0,1.0,2009-07-23,1918,Terra,MODIS,15,6.03,287.3,3.7,D,0,3.0,20.6595,15.0095,17.944918,20.416273,14.656475,17.711739,55846.793,46387.2,0.0,0.0,0.0,0.0,10.233123,22.68,137.46947,15.18,2.8457754
49.6892,-123.393,300.6,1.0,1.0,2009-07-23,1918,Terra,MODIS,6,6.03,285.5,3.1,D,0,3.0,20.6595,15.0095,17.944918,20.416273,14.656475,17.711739,55846.793,46387.2,0.0,0.0,0.0,0.0,10.233123,22.68,137.46947,15.18,2.8457754
49.9383,-122.5952,306.4,1.2,1.1,2009-07-31,1046,Aqua,MODIS,68,6.03,289.2,11.3,N,0,3.0,27.0095,18.8595,22.896997,28.440434,19.349033,23.730278,54586.395,50219.457,0.0,0.0,0.0,0.0,9.83268,23.4,141.67218,26.91,5.2448363
49.9435,-122.6035,309.6,2.7,1.6,2009-07-31,2007,Terra,MODIS,64,6.03,293.6,31.2,D,0,3.0,27.0095,18.8595,22.896997,28.440434,19.349033,23.730278,54586.395,50219.457,0.0,0.0,0.0,0.0,9.83268,23.4,141.67218,26.91,5.2448363
49.6095,-122.6367,309.8,1.0,1.0,2009-08-01,1912,Terra,MODIS,61,6.03,296.3,6.1,D,0,3.0,27.3595,17.7595,22.713667,28.465721,18.488575,23.63247,54416.844,49274.65,0.0,0.0,0.0,0.0,7.9932976,23.039999,140.77817,26.41,5.0500984
49.6075,-122.6218,314.5,1.0,1.0,2009-08-01,1912,Terra,MODIS,70,6.03,296.3,9.9,D,0,3.0,27.3595,17.7595,22.713667,28.465721,18.488575,23.63247,54416.844,49274.65,0.0,0.0,0.0,0.0,7.9932976,23.039999,140.77817,26.41,5.0500984
49.6009,-122.6281,316.3,1.1,1.0,2009-08-01,2101,Aqua,MODIS,70,6.03,297.8,10.9,D,0,3.0,27.3595,17.7595,22.713667,28.465721,18.488575,23.63247,54416.844,49274.65,0.0,0.0,0.0,0.0,7.9932976,23.039999,140.77817,26.41,5.0500984
49.6099,-122.6317,313.9,1.1,1.0,2009-08-01,2101,Aqua,MODIS,64,6.03,297.3,8.4,D,0,3.0,27.3595,17.7595,22.713667,28.465721,18.488575,23.63247,54416.844,49274.65,0.0,0.0,0.0,0.0,7.9932976,23.039999,140.77817,26.41,5.0500984
49.6077,-122.6189,330.1,1.3,1.1,2009-08-02,622,Terra,MODIS,100,6.03,293.6,43.9,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.6063,-122.6338,309.5,1.3,1.1,2009-08-02,622,Terra,MODIS,77,6.03,291.4,13.4,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.6046,-122.6227,315.1,1.3,1.1,2009-08-02,622,Terra,MODIS,91,6.03,292.3,19.6,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.6161,-122.6115,300.9,1.3,1.1,2009-08-02,622,Terra,MODIS,4,6.03,290.0,5.7,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.6147,-122.6257,324.1,1.3,1.1,2009-08-02,622,Terra,MODIS,100,6.03,293.0,32.8,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.9414,-122.6155,306.7,1.3,1.1,2009-08-02,622,Terra,MODIS,69,6.03,288.4,12.9,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.945,-122.6145,310.4,1.0,1.0,2009-08-02,1033,Aqua,MODIS,80,6.03,287.1,12.0,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.9428,-122.6006,309.2,1.0,1.0,2009-08-02,1033,Aqua,MODIS,77,6.03,288.4,11.0,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.6099,-122.6172,318.0,1.0,1.0,2009-08-02,1033,Aqua,MODIS,96,6.03,292.7,17.2,N,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.9286,-122.6239,305.9,4.2,1.9,2009-08-02,2006,Aqua,MODIS,46,6.03,295.8,36.5,D,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.6031,-122.6237,316.2,1.8,1.3,2009-08-02,2144,Aqua,MODIS,70,6.03,300.2,24.3,D,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.9407,-122.6147,318.9,1.9,1.3,2009-08-02,2144,Aqua,MODIS,72,6.03,301.6,27.2,D,0,0.0,27.9095,18.8095,23.517836,29.512196,19.48642,24.515427,54244.22,49815.906,0.0,0.0,0.0,0.0,7.928177,22.68,153.11761,27.05,5.34171
49.9512,-122.612,317.1,1.8,1.3,2009-08-03,527,Terra,MODIS,94,6.03,288.5,38.7,N,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.9393,-122.6088,316.8,1.8,1.3,2009-08-03,527,Terra,MODIS,94,6.03,290.9,37.7,N,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.942,-122.5876,300.9,3.0,1.7,2009-08-03,938,Aqua,MODIS,35,6.03,287.1,28.8,N,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.9412,-122.6167,333.7,1.3,1.1,2009-08-03,1900,Terra,MODIS,87,6.03,300.3,41.8,D,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.9394,-122.5992,315.6,1.3,1.1,2009-08-03,1900,Terra,MODIS,72,6.03,298.7,12.3,D,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.936,-122.6204,333.3,1.3,1.1,2009-08-03,2048,Aqua,MODIS,87,6.03,299.6,43.3,D,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.9499,-122.6042,321.2,1.3,1.1,2009-08-03,2048,Aqua,MODIS,78,6.03,297.1,21.3,D,0,0.0,24.5595,17.7595,21.257414,25.774918,18.072353,21.690817,54068.74,49543.926,0.0,0.0,0.0,0.0,8.473393,26.28,141.26204,26.97,5.05715
49.9374,-122.6095,309.9,1.1,1.0,2009-08-04,610,Terra,MODIS,67,6.03,289.2,11.5,N,0,3.0,21.9095,16.5595,19.349085,21.776787,16.673027,19.198711,53890.605,48687.63,0.0,0.0,0.0,0.0,8.759178,24.84,135.00012,20.37,3.7967293
49.9663,-122.6049,301.0,1.1,1.0,2009-08-04,610,Terra,MODIS,18,6.03,285.9,6.5,N,0,3.0,21.9095,16.5595,19.349085,21.776787,16.673027,19.198711,53890.605,48687.63,0.0,0.0,0.0,0.0,8.759178,24.84,135.00012,20.37,3.7967293
49.9372,-122.6255,321.6,1.8,1.3,2009-08-05,1848,Terra,MODIS,76,6.03,292.8,40.3,D,0,2.0,20.8095,14.459499,17.624083,20.899286,13.868374,17.218307,53710.023,49199.836,0.0,0.0,0.0,0.0,9.726665,26.28,150.2394,26.68,4.4035177
49.9355,-122.6027,313.7,1.8,1.3,2009-08-05,1848,Terra,MODIS,71,6.03,291.5,23.8,D,0,2.0,20.8095,14.459499,17.624083,20.899286,13.868374,17.218307,53710.023,49199.836,0.0,0.0,0.0,0.0,9.726665,26.28,150.2394,26.68,4.4035177
49.9373,-122.6357,312.0,1.8,1.3,2009-08-05,2036,Aqua,MODIS,56,6.03,290.3,25.0,D,0,2.0,20.8095,14.459499,17.624083,20.899286,13.868374,17.218307,53710.023,49199.836,0.0,0.0,0.0,0.0,9.726665,26.28,150.2394,26.68,4.4035177
49.9413,-122.6182,312.3,1.0,1.0,2009-08-06,558,Terra,MODIS,84,6.03,283.6,14.1,N,0,2.0,20.1095,12.159499,16.665752,19.678741,11.66735,16.104061,53527.18,49042.867,0.0,0.0,0.0,0.0,10.182337,30.239998,161.95874,23.99,3.961139
49.9379,-122.6103,316.3,1.1,1.0,2009-08-06,1931,Terra,MODIS,76,6.03,294.6,13.9,D,0,2.0,20.1095,12.159499,16.665752,19.678741,11.66735,16.104061,53527.18,49042.867,0.0,0.0,0.0,0.0,10.182337,30.239998,161.95874,23.99,3.961139
49.9406,-122.6263,311.7,1.1,1.0,2009-08-06,1931,Terra,MODIS,70,6.03,293.6,9.9,D,0,2.0,20.1095,12.159499,16.665752,19.678741,11.66735,16.104061,53527.18,49042.867,0.0,0.0,0.0,0.0,10.182337,30.239998,161.95874,23.99,3.961139
49.9403,-122.622,319.7,1.1,1.0,2009-08-06,2119,Aqua,MODIS,76,6.03,294.8,14.6,D,0,2.0,20.1095,12.159499,16.665752,19.678741,11.66735,16.104061,53527.18,49042.867,0.0,0.0,0.0,0.0,10.182337,30.239998,161.95874,23.99,3.961139
49.0377,-122.4001,312.2,1.0,1.0,2009-08-24,2106,Aqua,MODIS,42,6.03,298.7,5.1,D,0,3.0,21.0595,10.6095,16.0595,21.316454,9.576676,15.652656,50010.26,45783.75,0.0,0.0,0.0,0.0,7.42159,19.08,129.68915,23.27,3.8084269
49.9361,-122.5872,314.6,1.6,1.2,2009-08-27,2137,Aqua,MODIS,62,6.03,301.8,17.6,D,0,3.0,27.8595,14.0095,20.807417,28.224842,13.342411,20.77529,49385.53,45286.957,0.0,0.0,0.0,0.0,8.28,18.0,23.089363,23.32,4.352975
49.0017,-122.2491,311.6,1.0,1.0,2009-08-31,1925,Terra,MODIS,53,6.03,295.5,6.5,D,2,3.0,22.0095,14.6095,17.982416,23.327856,15.484928,18.87818,48541.863,43832.05,0.0,0.0,0.0,0.0,6.9153743,22.68,150.81926,19.06,3.1926024
49.0946,-122.5242,310.9,1.0,1.0,2009-08-31,1925,Terra,MODIS,66,6.03,296.8,5.8,D,0,3.0,22.0095,14.6095,17.982416,23.327856,15.484928,18.87818,48541.863,43832.05,0.0,0.0,0.0,0.0,6.9153743,22.68,150.81926,19.06,3.1926024
49.0923,-122.5104,310.2,1.0,1.0,2009-08-31,1925,Terra,MODIS,62,6.03,296.6,5.4,D,0,3.0,22.0095,14.6095,17.982416,23.327856,15.484928,18.87818,48541.863,43832.05,0.0,0.0,0.0,0.0,6.9153743,22.68,150.81926,19.06,3.1926024
48.663,-123.4209,305.2,1.8,1.3,2009-09-13,2042,Aqua,MODIS,0,6.03,292.2,8.6,D,0,2.0,22.6595,15.709499,19.401167,24.417482,16.466337,20.516434,45777.703,42078.75,0.0,0.0,0.0,0.0,8.217153,22.68,139.06346,18.78,3.1646411
49.0014,-122.4041,314.3,1.1,1.0,2009-09-18,2100,Aqua,MODIS,71,6.03,292.2,11.3,D,0,51.0,21.6595,15.0095,17.834497,21.83303,14.181604,17.602968,44689.51,40546.07,0.1,0.1,0.0,1.0,9.290511,19.44,88.70983,14.65,2.663671
49.2309,-122.6492,308.5,1.1,1.0,2009-09-18,2100,Aqua,MODIS,50,6.03,295.4,5.2,D,0,51.0,21.6595,15.0095,17.834497,21.83303,14.181604,17.602968,44689.51,40546.07,0.1,0.1,0.0,1.0,9.290511,19.44,88.70983,14.65,2.663671
48.9375,-123.7949,315.8,1.0,1.0,2009-09-25,1918,Terra,MODIS,76,6.03,289.9,14.5,D,0,3.0,18.2595,10.2595,14.255332,18.079569,9.682952,14.141959,43168.32,37666.29,0.0,0.0,0.0,0.0,6.9527545,19.8,124.79607,15.6,2.2997797
48.9357,-123.7813,301.7,1.0,1.0,2009-09-25,1918,Terra,MODIS,45,6.03,288.5,4.4,D,0,3.0,18.2595,10.2595,14.255332,18.079569,9.682952,14.141959,43168.32,37666.29,0.0,0.0,0.0,0.0,6.9527545,19.8,124.79607,15.6,2.2997797
49.0818,-122.1812,307.8,1.2,1.1,2009-10-06,1900,Terra,MODIS,66,6.03,284.4,12.3,D,0,3.0,13.409499,6.8095,10.657416,11.8027115,4.9333305,9.0931835,40793.58,36148.84,0.0,0.0,0.0,0.0,6.849467,21.96,102.92078,12.51,1.6789421
49.1605,-122.6176,307.0,1.0,1.0,2009-10-07,610,Terra,MODIS,70,6.03,278.4,12.7,N,2,3.0,15.3595,7.2595,11.219917,14.142511,5.329859,9.896414,40576.227,36130.043,0.0,0.0,0.0,0.0,8.647496,23.4,326.17236,13.71,1.8606906
48.6633,-123.7733,312.5,1.4,1.2,2009-10-27,545,Terra,MODIS,79,6.03,273.6,25.7,N,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
49.6542,-122.4206,300.2,1.0,1.0,2009-10-27,1918,Terra,MODIS,33,6.03,276.3,8.5,D,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
49.6819,-123.7872,311.1,1.0,1.0,2009-10-27,1918,Terra,MODIS,54,6.03,277.4,15.4,D,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
49.5033,-123.6971,309.4,1.0,1.0,2009-10-27,1918,Terra,MODIS,69,6.03,278.0,13.6,D,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
49.1011,-123.9999,305.7,1.0,1.0,2009-10-27,1918,Terra,MODIS,54,6.03,276.1,10.3,D,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
48.9007,-123.8884,319.1,1.0,1.0,2009-10-27,1918,Terra,MODIS,79,6.03,276.7,20.4,D,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
48.8989,-123.8748,376.7,1.0,1.0,2009-10-27,1918,Terra,MODIS,100,6.03,281.5,146.6,D,0,3.0,9.3595,5.3595,7.126167,6.3662796,3.0347242,4.5182967,36372.35,32389.24,0.0,0.0,0.0,0.0,11.183201,33.839996,260.56482,8.62,1.0804378
